PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,FamilySize,IsAlone,FarePerPerson,Sex_Male,Embarked_Q,Embarked_S,Title_Col,Title_Don,Title_Dr,Title_Jonkheer,Title_Lady,Title_Major,Title_Master,Title_Miss,Title_Mlle,Title_Mme,Title_Mr,Title_Mrs,Title_Ms,Title_Rev,Title_Sir,Title_the Countess
397,0,3,31.0,0.0,0,7.8542,1.0,1,7.8542,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
398,0,2,46.0,0.0,0,26.0,1.0,1,26.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
399,0,2,23.0,0.0,0,10.5,1.0,1,10.5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
400,1,2,28.0,0.0,0,12.65,1.0,1,12.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
401,1,3,39.0,0.0,0,7.925,1.0,1,7.925,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
402,0,3,26.0,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
403,0,3,21.0,1.0,0,9.825,2.0,0,4.9125,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
404,0,3,28.0,1.0,0,15.85,2.0,0,7.925,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
405,0,3,20.0,0.0,0,8.6625,1.0,1,8.6625,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
406,0,2,34.0,1.0,0,21.0,2.0,0,10.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
407,0,3,51.0,0.0,0,7.75,1.0,1,7.75,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
408,1,2,3.0,1.0,0,18.75,2.0,0,9.375,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
409,0,3,21.0,0.0,0,7.775,1.0,1,7.775,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
410,0,3,28.0,2.5,0,25.4667,3.5,0,7.2762,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
411,0,3,28.0,0.0,0,7.8958,1.0,1,7.8958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
412,0,3,28.0,0.0,0,6.8583,1.0,1,6.8583,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
413,1,1,33.0,1.0,0,65.6344,2.0,0,32.8172,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
414,0,2,28.0,0.0,0,0.0,1.0,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
415,1,3,44.0,0.0,0,7.925,1.0,1,7.925,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
416,0,3,28.0,0.0,0,8.05,1.0,1,8.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
417,1,2,34.0,1.0,0,32.5,2.0,0,16.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
418,1,2,18.0,0.0,0,13.0,1.0,1,13.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
419,0,2,30.0,0.0,0,13.0,1.0,1,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
420,0,3,10.0,0.0,0,24.15,1.0,1,24.15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
421,0,3,28.0,0.0,0,7.8958,1.0,1,7.8958,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
422,0,3,21.0,0.0,0,7.7333,1.0,1,7.7333,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
423,0,3,29.0,0.0,0,7.875,1.0,1,7.875,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
424,0,3,28.0,1.0,0,14.4,2.0,0,7.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
425,0,3,18.0,1.0,0,20.2125,2.0,0,10.10625,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
426,0,3,28.0,0.0,0,7.25,1.0,1,7.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427,1,2,28.0,1.0,0,26.0,2.0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
428,1,2,19.0,0.0,0,26.0,1.0,1,26.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
429,0,3,28.0,0.0,0,7.75,1.0,1,7.75,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
430,1,3,32.0,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
431,1,1,28.0,0.0,0,26.55,1.0,1,26.55,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
432,1,3,28.0,1.0,0,16.1,2.0,0,8.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
433,1,2,42.0,1.0,0,26.0,2.0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
434,0,3,17.0,0.0,0,7.125,1.0,1,7.125,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
435,0,1,50.0,1.0,0,55.9,2.0,0,27.95,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
436,1,1,14.0,1.0,0,65.6344,2.0,0,32.8172,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
437,0,3,21.0,2.0,0,34.375,3.0,0,11.458333333333334,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
438,1,2,24.0,2.0,0,18.75,3.0,0,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
439,0,1,54.5,1.0,0,65.6344,2.0,0,32.8172,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
440,0,2,31.0,0.0,0,10.5,1.0,1,10.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
441,1,2,45.0,1.0,0,26.25,2.0,0,13.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
442,0,3,20.0,0.0,0,9.5,1.0,1,9.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
443,0,3,25.0,1.0,0,7.775,2.0,0,3.8875,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
444,1,2,28.0,0.0,0,13.0,1.0,1,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
445,1,3,28.0,0.0,0,8.1125,1.0,1,8.1125,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
446,1,1,4.0,0.0,0,65.6344,1.0,1,65.6344,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
447,1,2,13.0,0.0,0,19.5,1.0,1,19.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
448,1,1,34.0,0.0,0,26.55,1.0,1,26.55,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
449,1,3,5.0,2.0,0,19.2583,3.0,0,6.419433333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
450,1,1,52.0,0.0,0,30.5,1.0,1,30.5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
451,0,2,36.0,1.0,0,27.75,2.0,0,13.875,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
452,0,3,28.0,1.0,0,19.9667,2.0,0,9.98335,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
453,0,1,30.0,0.0,0,27.75,1.0,1,27.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
454,1,1,49.0,1.0,0,65.6344,2.0,0,32.8172,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
455,0,3,28.0,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
456,1,3,29.0,0.0,0,7.8958,1.0,1,7.8958,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
457,0,1,54.5,0.0,0,26.55,1.0,1,26.55,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
458,1,1,28.0,1.0,0,51.8625,2.0,0,25.93125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
459,1,2,50.0,0.0,0,10.5,1.0,1,10.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
460,0,3,28.0,0.0,0,7.75,1.0,1,7.75,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
461,1,1,48.0,0.0,0,26.55,1.0,1,26.55,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
462,0,3,34.0,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
463,0,1,47.0,0.0,0,38.5,1.0,1,38.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
464,0,2,48.0,0.0,0,13.0,1.0,1,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
465,0,3,28.0,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
466,0,3,38.0,0.0,0,7.05,1.0,1,7.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
467,0,2,28.0,0.0,0,0.0,1.0,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
468,0,1,54.5,0.0,0,26.55,1.0,1,26.55,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
469,0,3,28.0,0.0,0,7.725,1.0,1,7.725,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
470,1,3,2.5,2.0,0,19.2583,3.0,0,6.419433333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
471,0,3,28.0,0.0,0,7.25,1.0,1,7.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
472,0,3,38.0,0.0,0,8.6625,1.0,1,8.6625,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
473,1,2,33.0,1.0,0,27.75,2.0,0,13.875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
474,1,2,23.0,0.0,0,13.7917,1.0,1,13.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
475,0,3,22.0,0.0,0,9.8375,1.0,1,9.8375,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
476,0,1,28.0,0.0,0,52.0,1.0,1,52.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
477,0,2,34.0,1.0,0,21.0,2.0,0,10.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
478,0,3,29.0,1.0,0,7.0458,2.0,0,3.5229,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
479,0,3,22.0,0.0,0,7.5208,1.0,1,7.5208,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
480,1,3,2.5,0.0,0,12.2875,1.0,1,12.2875,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
481,0,3,9.0,2.5,0,46.9,3.5,0,13.4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
482,0,2,28.0,0.0,0,0.0,1.0,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
483,0,3,50.0,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
484,1,3,54.5,0.0,0,9.5875,1.0,1,9.5875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
485,1,1,25.0,1.0,0,65.6344,2.0,0,32.8172,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
486,0,3,28.0,2.5,0,25.4667,3.5,0,7.2762,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
487,1,1,35.0,1.0,0,65.6344,2.0,0,32.8172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
488,0,1,54.5,0.0,0,29.7,1.0,1,29.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
489,0,3,30.0,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
490,1,3,9.0,1.0,0,15.9,2.0,0,7.95,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
491,0,3,28.0,1.0,0,19.9667,2.0,0,9.98335,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
492,0,3,21.0,0.0,0,7.25,1.0,1,7.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
493,0,1,54.5,0.0,0,30.5,1.0,1,30.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
494,0,1,54.5,0.0,0,49.5042,1.0,1,49.5042,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
495,0,3,21.0,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
496,0,3,28.0,0.0,0,14.4583,1.0,1,14.4583,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
497,1,1,54.0,1.0,0,65.6344,2.0,0,32.8172,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
498,0,3,28.0,0.0,0,15.1,1.0,1,15.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
499,0,1,25.0,1.0,0,65.6344,2.0,0,32.8172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
500,0,3,24.0,0.0,0,7.7958,1.0,1,7.7958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
501,0,3,17.0,0.0,0,8.6625,1.0,1,8.6625,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
502,0,3,21.0,0.0,0,7.75,1.0,1,7.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
503,0,3,28.0,0.0,0,7.6292,1.0,1,7.6292,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
504,0,3,37.0,0.0,0,9.5875,1.0,1,9.5875,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
505,1,1,16.0,0.0,0,65.6344,1.0,1,65.6344,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
506,0,1,18.0,1.0,0,65.6344,2.0,0,32.8172,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
507,1,2,33.0,0.0,0,26.0,1.0,1,26.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
508,1,1,28.0,0.0,0,26.55,1.0,1,26.55,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
509,0,3,28.0,0.0,0,22.525,1.0,1,22.525,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
510,1,3,26.0,0.0,0,56.4958,1.0,1,56.4958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
511,1,3,29.0,0.0,0,7.75,1.0,1,7.75,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
512,0,3,28.0,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
513,1,1,36.0,0.0,0,26.2875,1.0,1,26.2875,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
514,1,1,54.0,1.0,0,59.4,2.0,0,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
515,0,3,24.0,0.0,0,7.4958,1.0,1,7.4958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
516,0,1,47.0,0.0,0,34.0208,1.0,1,34.0208,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
517,1,2,34.0,0.0,0,10.5,1.0,1,10.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
518,0,3,28.0,0.0,0,24.15,1.0,1,24.15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
519,1,2,36.0,1.0,0,26.0,2.0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
520,0,3,32.0,0.0,0,7.8958,1.0,1,7.8958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
521,1,1,30.0,0.0,0,65.6344,1.0,1,65.6344,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
522,0,3,22.0,0.0,0,7.8958,1.0,1,7.8958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
523,0,3,28.0,0.0,0,7.225,1.0,1,7.225,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
524,1,1,44.0,0.0,0,57.9792,1.0,1,57.9792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
525,0,3,28.0,0.0,0,7.2292,1.0,1,7.2292,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
526,0,3,40.5,0.0,0,7.75,1.0,1,7.75,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
527,1,2,50.0,0.0,0,10.5,1.0,1,10.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
528,0,1,28.0,0.0,0,65.6344,1.0,1,65.6344,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
529,0,3,39.0,0.0,0,7.925,1.0,1,7.925,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
530,0,2,23.0,2.0,0,11.5,3.0,0,3.8333333333333335,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
531,1,2,2.5,1.0,0,26.0,2.0,0,13.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
532,0,3,28.0,0.0,0,7.2292,1.0,1,7.2292,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
533,0,3,17.0,1.0,0,7.2292,2.0,0,3.6146,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
534,1,3,28.0,0.0,0,22.3583,1.0,1,22.3583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
535,0,3,30.0,0.0,0,8.6625,1.0,1,8.6625,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
536,1,2,7.0,0.0,0,26.25,1.0,1,26.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
537,0,1,45.0,0.0,0,26.55,1.0,1,26.55,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
538,1,1,30.0,0.0,0,65.6344,1.0,1,65.6344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
539,0,3,28.0,0.0,0,14.5,1.0,1,14.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
540,1,1,22.0,0.0,0,49.5,1.0,1,49.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
541,1,1,36.0,0.0,0,65.6344,1.0,1,65.6344,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
542,0,3,9.0,2.5,0,31.275,3.5,0,8.935714285714285,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
543,0,3,11.0,2.5,0,31.275,3.5,0,8.935714285714285,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
544,1,2,32.0,1.0,0,26.0,2.0,0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
545,0,1,50.0,1.0,0,65.6344,2.0,0,32.8172,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
546,0,1,54.5,0.0,0,26.0,1.0,1,26.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
547,1,2,19.0,1.0,0,26.0,2.0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
548,1,2,28.0,0.0,0,13.8625,1.0,1,13.8625,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
549,0,3,33.0,1.0,0,20.525,2.0,0,10.2625,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
550,1,2,8.0,1.0,0,36.75,2.0,0,18.375,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
551,1,1,17.0,0.0,0,65.6344,1.0,1,65.6344,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
552,0,2,27.0,0.0,0,26.0,1.0,1,26.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
553,0,3,28.0,0.0,0,7.8292,1.0,1,7.8292,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
554,1,3,22.0,0.0,0,7.225,1.0,1,7.225,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
555,1,3,22.0,0.0,0,7.775,1.0,1,7.775,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
556,0,1,54.5,0.0,0,26.55,1.0,1,26.55,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
557,1,1,48.0,1.0,0,39.6,2.0,0,19.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
558,0,1,28.0,0.0,0,65.6344,1.0,1,65.6344,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
559,1,1,39.0,1.0,0,65.6344,2.0,0,32.8172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
560,1,3,36.0,1.0,0,17.4,2.0,0,8.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
561,0,3,28.0,0.0,0,7.75,1.0,1,7.75,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
562,0,3,40.0,0.0,0,7.8958,1.0,1,7.8958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
563,0,2,28.0,0.0,0,13.5,1.0,1,13.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
564,0,3,28.0,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
565,0,3,28.0,0.0,0,8.05,1.0,1,8.05,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
566,0,3,24.0,2.0,0,24.15,3.0,0,8.049999999999999,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
567,0,3,19.0,0.0,0,7.8958,1.0,1,7.8958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
568,0,3,29.0,0.0,0,21.075,1.0,1,21.075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
569,0,3,28.0,0.0,0,7.2292,1.0,1,7.2292,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
570,1,3,32.0,0.0,0,7.8542,1.0,1,7.8542,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
571,1,2,54.5,0.0,0,10.5,1.0,1,10.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
572,1,1,53.0,2.0,0,51.4792,3.0,0,17.15973333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
573,1,1,36.0,0.0,0,26.3875,1.0,1,26.3875,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
574,1,3,28.0,0.0,0,7.75,1.0,1,7.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
575,0,3,16.0,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
576,0,3,19.0,0.0,0,14.5,1.0,1,14.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
577,1,2,34.0,0.0,0,13.0,1.0,1,13.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
578,1,1,39.0,1.0,0,55.9,2.0,0,27.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
579,0,3,28.0,1.0,0,14.4583,2.0,0,7.22915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
580,1,3,32.0,0.0,0,7.925,1.0,1,7.925,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
581,1,2,25.0,1.0,0,30.0,2.0,0,15.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
582,1,1,39.0,1.0,0,65.6344,2.0,0,32.8172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
583,0,2,54.0,0.0,0,26.0,1.0,1,26.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
584,0,1,36.0,0.0,0,40.125,1.0,1,40.125,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
585,0,3,28.0,0.0,0,8.7125,1.0,1,8.7125,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
586,1,1,18.0,0.0,0,65.6344,1.0,1,65.6344,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
587,0,2,47.0,0.0,0,15.0,1.0,1,15.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
588,1,1,54.5,1.0,0,65.6344,2.0,0,32.8172,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
589,0,3,22.0,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
590,0,3,28.0,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
591,0,3,35.0,0.0,0,7.125,1.0,1,7.125,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
592,1,1,52.0,1.0,0,65.6344,2.0,0,32.8172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
593,0,3,47.0,0.0,0,7.25,1.0,1,7.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
594,0,3,28.0,0.0,0,7.75,1.0,1,7.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
595,0,2,37.0,1.0,0,26.0,2.0,0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
596,0,3,36.0,1.0,0,24.15,2.0,0,12.075,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
